zonei,areakey,lat,lon,osgb36_east,osgb36_north,area
1852,E02001770,54.987915,-1.4188333,437184.34,566013.7,836583.44
1853,E02001771,54.987183,-1.396733,438599.06,565944.2,2274502.2
1854,E02001772,54.978966,-1.4248734,436806.1,565015,1225554.5
1855,E02001773,54.979443,-1.4107212,437711.3,565075.56,1263210.5
1856,E02001774,54.980923,-1.4782112,433391.06,565205.75,3265970.2
1857,E02001775,54.97734,-1.3968896,438598.5,564849.25,867340.94
1858,E02001776,54.97844,-1.5046009,431704.25,564917.44,1957008.2
1859,E02001777,54.974148,-1.5231655,430519.44,564431.4,2044740.5
1860,E02001778,54.97306,-1.4338734,436235.44,564353.25,1058540.5
1861,E02001779,54.97592,-1.4531462,434999.38,564661.75,2684180
1862,E02001780,54.96887,-1.4037862,438165.16,563902.5,1200796
1863,E02001781,54.965317,-1.4630569,434374.16,563476.8,1156391.8
1864,E02001782,54.964256,-1.5076241,431521.9,563337.6,3256673.2
1865,E02001783,54.962772,-1.4439566,435599.16,563203.25,1479595.2
1866,E02001784,54.96575,-1.4818377,433171.5,563516,2325926.5
1867,E02001785,54.959824,-1.3711973,440260.25,562914.44,6573068.5
1868,E02001786,54.964027,-1.4246092,436836.66,563352.75,1961781.8
1869,E02001787,54.944202,-1.4914826,432571.47,561113.8,8040137.5
1870,E02001788,54.952778,-1.4590962,434638.5,562083.7,2074406.5
1871,E02001789,54.955784,-1.4036472,438186.44,562446.75,6359001
1872,E02001790,54.941895,-1.4332806,436301.47,560885.56,8498537
1873,E02001791,54.933704,-1.389352,439123.25,559998.06,1917183.9
1874,E02001792,54.933304,-1.3708624,440308.22,559964.06,1638774.6
1875,E02001793,54.92946,-1.4450212,435560.4,559496,1913955.5
1876,E02001794,54.928425,-1.4127496,437629.12,559397.56,2579785.8
1877,E02001795,54.92039,-1.3996793,438474.3,558511.2,2425456.2
1878,E02001796,54.918697,-1.3743497,440099.34,558336.56,1804904.6
1879,E02001797,54.921535,-1.5030601,431847.8,558586.56,12601236
1880,E02001798,54.917786,-1.4459051,435514.03,558196.75,2998295.8
1881,E02001799,54.91313,-1.518491,430865.34,557644.44,2573686.2
1882,E02001800,54.91026,-1.545109,429161.16,557313.25,3390017.8
1883,E02001801,54.906425,-1.4052025,438133.53,556954.2,872703.5
1884,E02001802,54.907936,-1.4244581,436897.66,557111.75,1690614.2
1885,E02001803,54.907703,-1.3899014,439113.25,557104.7,2524067.8
1886,E02001804,54.904125,-1.4402833,435886.5,556679.56,2259119.5
1887,E02001805,54.899666,-1.4177576,437334.88,556195.1,1271231.9
1888,E02001806,54.90303,-1.3669307,440590.6,556597.9,2970732.2
1889,E02001807,54.89875,-1.4943209,432426.22,556055.3,5244195
1890,E02001808,54.897655,-1.4047811,438168.84,555978.3,910124.94
1891,E02001809,54.897865,-1.5236633,430545.34,555943.44,2190363
1892,E02001810,54.894302,-1.5457187,429133.62,555537.6,2285291.2
1893,E02001811,54.891224,-1.4440169,435658.53,555242.3,2345733
1894,E02001812,54.891243,-1.3899751,439124.5,555273.1,2710989
1895,E02001813,54.886086,-1.4242673,436929.88,554680.7,2236426.5
1896,E02001814,54.88484,-1.3674783,440573.75,554573.44,2258309.8
1897,E02001815,54.88144,-1.5282216,430265.34,554113.94,4955028
1898,E02001816,54.878643,-1.4144237,437568.2,553857.7,2533534.2
1899,E02001817,54.87224,-1.4010917,438429.6,553152.3,1505564.8
1900,E02001818,54.86863,-1.3654404,440720.8,552771.1,4250485.5
1901,E02001819,54.87033,-1.4335189,436350.62,552922.8,3724490.2
1902,E02001820,54.864407,-1.4946898,432430.12,552233.9,3856326.2
1903,E02001821,54.85984,-1.396507,438735.66,551775.5,7798872.5
1904,E02001822,54.870102,-1.4649407,434334.53,552881.56,16711372
1905,E02001823,54.845722,-1.4906856,432702.22,550156.8,2715496
1906,E02001824,54.83937,-1.4642518,434404.88,549462.4,3188943
1907,E02001825,54.831635,-1.4527063,435153.03,548607.4,10527275
1908,E02001826,54.812157,-1.4513317,435258.28,546440.94,10078764
1909,E02001827,52.59984,-1.8412675,410749.97,300203.38,2315262.2
1910,E02001828,52.592922,-1.8303574,411490.62,299435.66,3219075.2
1911,E02001829,52.59014,-1.8077674,413021.56,299130.4,5429854
1912,E02001830,52.572098,-1.8475236,410332.78,297116.88,13119796
1913,E02001831,52.56603,-1.7911897,414152.28,296451.34,2504155.5
1914,E02001832,52.55723,-1.805658,413174.3,295470.44,3427056.5
1915,E02001833,52.559063,-1.8776256,408295.34,295663.34,1523676.4
1916,E02001834,52.555935,-1.8907669,407405.06,295313.97,1068554.4
1917,E02001835,52.556522,-1.823692,411952,295388.44,2360916.5
1918,E02001836,52.5488,-1.8526741,409989.06,294524.97,2306319
1919,E02001837,52.54686,-1.8765955,408367.5,294306.12,1484628.9
1920,E02001838,52.553257,-1.7759291,415191,295034.25,11408908
1921,E02001839,52.546513,-1.9008654,406721.9,294265.06,1848438
1922,E02001840,52.5416,-1.8656915,409107.94,293722.5,1549694.1
1923,E02001841,52.54155,-1.8187983,412287.94,293723.7,2305000.2
1924,E02001842,52.541447,-1.9196651,405447.8,293700.12,1416743.8
1925,E02001843,52.54056,-1.8853904,407772.25,293604.66,1252142.1
1926,E02001844,52.538914,-1.8348403,411200.75,293428.1,1922154.9
1927,E02001845,52.53771,-1.9041406,406501.12,293285.53,1152049.8
1928,E02001846,52.532642,-1.8515149,410071.34,292728.06,1307360.4
1929,E02001847,52.527214,-1.7691015,415663.16,292138.94,7437119.5
1930,E02001848,52.529842,-1.8776215,408301.12,292413.5,2003198
1931,E02001849,52.52958,-1.8368404,411067.44,292389.6,1333286.9
1932,E02001850,52.527493,-1.9130594,405897.62,292148.44,2373905
1933,E02001851,52.52517,-1.8087168,412976.44,291903.78,2201370.2
1934,E02001852,52.5253,-1.8586851,409586.6,291910.16,1193557.2
1935,E02001854,52.516254,-1.8212234,412130.44,290909.97,3360305
1936,E02001855,52.517586,-1.7886336,414341.3,291064.12,3084652.5
1937,E02001856,52.516567,-1.8647788,409175.03,290938.2,1928475.5
1938,E02001857,52.51374,-1.843557,410615.66,290626.8,2738153.2
1939,E02001858,52.513256,-1.9233621,405200.44,290564.44,1639255
1940,E02001859,52.52051,-1.8922336,407311.53,291374,3408889
1941,E02001860,52.512917,-1.939127,404130.72,290525.5,991736.5
1942,E02001861,52.51207,-1.9064901,406345.5,290433.8,1168402.2
1943,E02001862,52.510918,-1.9514192,403296.72,290302.72,2222634
1944,E02001863,52.506687,-1.8774743,408315.5,289837.78,2270437.8
1945,E02001864,52.506104,-1.8039026,413308.78,289783.97,948491.5
1946,E02001865,52.503937,-1.9312377,404667,289527.12,1219466
1947,E02001866,52.503952,-1.9107338,406058.62,289530.34,861276.2
1948,E02001867,52.501434,-1.8964921,407025.62,289251.56,917531.44
1949,E02001868,52.49698,-1.807952,413036.62,288768.5,1772021.2
1950,E02001869,52.4996,-1.8631787,409287.2,289051.56,2729754.5
1951,E02001870,52.498405,-1.8245107,411912.22,288924.12,1758599.1
1952,E02001871,52.497116,-1.7875385,414422.3,288787.56,1668995.9
1953,E02001872,52.49473,-1.7708268,415557.56,288525.97,1946503.4
1954,E02001873,52.495388,-1.9273828,404929.6,288576.56,1837937.8
1955,E02001874,52.497833,-1.8423793,410699.44,288857.88,1899188.8
1956,E02001875,52.49328,-1.9110472,406038.8,288343.06,1436081.2
1957,E02001876,52.489006,-1.8891855,407523.7,287870.28,3201571.2
1958,E02001877,52.48986,-1.8466463,410411.66,287970.34,1241708.4
1959,E02001878,52.48525,-1.865296,409146.44,287455.03,2201217.8
1960,E02001879,52.487015,-1.9367535,404294.28,287644.72,1626814.6
1961,E02001880,52.485626,-1.7918569,414132.84,287508.6,1337507.8
1962,E02001881,52.485737,-1.8242303,411934.7,287515.12,1477969.5
1963,E02001882,52.48354,-1.80625,413156.2,287274.16,1563050.9
1964,E02001883,52.482952,-1.7694268,415656.78,287216.1,2348440.8
1965,E02001884,52.48192,-1.8472973,410369.34,287087.06,1291193.6
1966,E02001886,52.47895,-1.9483443,403507.94,286747.2,2002445.8
1967,E02001888,52.475006,-1.7877709,414413.75,286328.38,1245838.2
1968,E02001889,52.474014,-1.8364941,411104.94,286209.47,927940.25
1969,E02001890,52.470825,-1.9368367,404290.22,285844.06,2486649
1970,E02001892,52.473072,-1.8237252,411972.4,286106.56,2070938.6
1971,E02001893,52.470882,-1.8067294,413127.4,285865.9,1607305.2
1972,E02001895,52.469257,-1.771398,415527.78,285692.56,2463345.8
1973,E02001896,52.46635,-1.8505096,410154.78,285354.8,1121649.8
1974,E02001897,52.46778,-1.8733964,408599.8,285511.3,1877190
1975,E02001898,52.46581,-1.7935702,414022.8,285304.22,1099960
1976,E02001899,52.464855,-1.9686077,402132.53,285178.6,2300645.5
1977,E02001900,52.46404,-1.9073251,406295.7,285091.3,1586009.1
1978,E02001901,52.46198,-1.9538713,403133.8,284859.16,1671415.6
1979,E02001902,52.460052,-1.805065,413243.7,284661.9,1130488.9
1980,E02001903,52.460014,-1.868503,408933.78,284647.88,724806.4
1981,E02001904,52.459156,-1.8287431,411635.28,284558.3,2383534.2
1982,E02001905,52.456318,-1.9218973,405306.7,284231.44,4396200.5
1983,E02001906,52.45802,-1.9977301,400154.22,284417.7,1847220.1
1984,E02001907,52.45702,-1.7730497,415419.84,284330.88,2879159.8
1985,E02001908,52.45595,-1.8631234,409300.12,284196.9,530298.1
1986,E02001909,52.457912,-1.8782184,408274.12,284412.8,864093.9
1987,E02001910,52.457336,-1.8862889,407725.9,284348.2,879505.4
1988,E02001911,52.45581,-1.9803416,401335.72,284172.22,1386221.4
1989,E02001913,52.45165,-1.9507269,403348.22,283710.62,2487335.2
1990,E02001914,52.446026,-1.9001886,406783.25,283088.56,2346926.2
1991,E02001915,52.450134,-1.8153338,412548.88,283557.03,1930059.1
1992,E02001916,52.44757,-1.835292,411193.28,283268.6,1456837.1
1993,E02001918,52.44599,-1.8862882,407727.94,283086.2,1645840.9
1994,E02001919,52.444344,-1.8726028,408658.3,282904.5,1096433.5
1995,E02001920,52.44627,-1.9990323,400065.78,283111.2,2778512.5
1996,E02001921,52.444782,-1.9687953,402120.75,282946.2,1991653.1
1997,E02001922,52.44224,-1.9324396,404591.84,282665,1418452.2
1998,E02001923,52.439873,-1.8513129,410106.28,282409.88,1743512.2
1999,E02001924,52.43747,-1.8336936,411304.47,282145.16,1157880.9
2000,E02001925,52.43619,-1.9461213,403662.44,281991.34,2209211.5
2001,E02001926,52.43766,-1.9216955,405322.62,282156.56,1763062.6
2002,E02001927,52.43567,-1.9718666,401912.4,281932.47,1520677.6
2003,E02001928,52.43536,-2.0070932,399517.8,281897.7,1607598.9
2004,E02001929,52.43538,-1.822093,412093.6,281914.8,1396682.9
2005,E02001930,52.43364,-1.8872299,407666.1,281712.25,1286672.6
2006,E02001931,52.431446,-1.860052,409514.1,281471.47,2514299.2
2007,E02001932,52.42797,-1.9891728,400736.12,281075.97,3329565.5
2008,E02001933,52.429382,-1.9086704,406209.16,281236.75,1659910.9
2009,E02001934,52.427036,-1.8388629,410955.7,280983.97,1203470.4
2010,E02001935,52.42552,-1.9659218,402317.06,280803.84,1968412.8
2011,E02001936,52.425114,-1.8958862,407079,280763.16,1233317.4
2012,E02001937,52.424477,-1.8730896,408629.12,280694.66,1835629.4
2013,E02001938,52.424538,-1.9272579,404946,280696.34,1851916.8
2014,E02001939,52.423622,-1.9508153,403344.3,280593.47,1718325.1
2015,E02001941,52.41628,-1.8585069,409622.44,279784.84,1400151
2016,E02001942,52.416283,-1.9400407,404077.62,279777.66,1154203.4
2017,E02001943,52.416477,-1.8821589,408013.9,279804,1679789.5
2018,E02001944,52.41494,-1.9041939,406515.62,279630.88,1869398.8
2019,E02001945,52.41336,-1.9859188,400957.7,279451.03,1607264.6
2020,E02001946,52.411945,-1.960893,402659.78,279294.25,1802337.6
2021,E02001947,52.4081,-1.8958815,407082.03,278870.84,1227410.4
2022,E02001948,52.407207,-1.8753622,408477.9,278773.7,1250528.4
2023,E02001949,52.409267,-1.921599,405332.62,278998.4,1904716.8
2024,E02001950,52.403606,-1.9780539,401492.9,278366.28,1892424.4
2025,E02001951,52.403835,-2.0143607,399023.12,278391.66,1618535.8
2026,E02001952,52.402126,-1.9593934,402762.4,278202.12,1666608
2027,E02001953,52.40488,-1.9407403,404031.06,278509.47,2174004.5
2028,E02001954,52.396107,-1.932946,404562.2,277533.88,1843532.5
2029,E02001955,52.39313,-1.9917555,400560.97,277200.94,2846353
2030,E02001956,52.39511,-2.0061543,399581.28,277420.94,1620232.8
2031,E02001957,52.392796,-1.9667708,402261,277164.06,1341970.4
2032,E02001958,52.45192,-1.4804071,435307.06,283866.53,2687076
2033,E02001959,52.451256,-1.5318803,431809.88,283768.84,4291313
2034,E02001961,52.439877,-1.4740543,435748.47,282530.06,1508785.8
2035,E02001962,52.439713,-1.4879965,434800.97,282505.2,1433106.5
2036,E02001963,52.43906,-1.528155,432071.88,282413.88,1275868.4
2037,E02001964,52.441017,-1.4571097,436899.25,282665.53,3311119.8
2038,E02001965,52.434376,-1.4412489,437982.97,281934.8,2252030
2039,E02001966,52.431377,-1.4987361,434077.4,281572.8,1173057.8
2040,E02001967,52.4379,-1.5731297,429015.66,282265.97,16343407
2041,E02001968,52.43302,-1.5106598,433265.6,281750.2,1591883.2
2042,E02001969,52.42658,-1.5215871,432527.47,281028.7,925389.7
2043,E02001970,52.426365,-1.4613396,436623.88,281033.53,1757271.1
2044,E02001971,52.425873,-1.5313762,431862.44,280945.75,1120313.9
2045,E02001972,52.423252,-1.495433,434308.28,280670.6,1894407.1
2046,E02001973,52.422867,-1.480134,435348.84,280635.28,1283393.8
2047,E02001974,52.418648,-1.5372131,431470.72,280139.78,2044046.6
2048,E02001975,52.416824,-1.4591311,436781.97,279973.56,1187573
2049,E02001976,52.418102,-1.4398775,438090.22,280125.9,3384357.5
2050,E02001977,52.417015,-1.5153972,432955.47,279967.62,1470404.1
2051,E02001978,52.41554,-1.4726627,435862.8,279823.8,998175.9
2052,E02001979,52.417126,-1.5572119,430111.8,279961.62,1396119.1
2053,E02001980,52.415848,-1.5707865,429189.5,279814.34,1372320.6
2054,E02001981,52.413837,-1.4953433,434321.7,279623.72,1236827.4
2055,E02001982,52.411858,-1.5942475,427596.5,279361.25,2058425.8
2056,E02001983,52.40672,-1.5473884,430787.06,278808.62,2066147.4
2057,E02001984,52.405945,-1.4717549,435932.34,278757.22,1594556.8
2058,E02001985,52.40521,-1.4916942,434576.62,278665.53,1210195.2
2059,E02001986,52.40615,-1.5814168,428472.8,278731.53,1994536.9
2060,E02001987,52.40509,-1.5316542,431858.5,278634.34,834501.3
2061,E02001988,52.404358,-1.5101628,433320.97,278562.56,2183883.2
2062,E02001989,52.402473,-1.564059,429656,278329.38,1302439.8
2063,E02001990,52.401802,-1.4441367,437814.53,278310.66,2271932
2064,E02001991,52.394943,-1.5320987,431835.56,277505.53,3342662.8
2065,E02001992,52.39485,-1.4559672,437015.53,277531.3,2858462.2
2066,E02001993,52.39306,-1.5803181,428556,277275.62,4066781
2067,E02001994,52.393497,-1.504048,433745.22,277357.3,1377314.8
2068,E02001995,52.387753,-1.4819901,435250.62,276728.8,4555462
2069,E02001996,52.3857,-1.461784,436627.3,276510.9,1534237.6
2070,E02001997,52.38174,-1.5077055,433505.25,276047.9,2168386.8
2071,E02001998,52.3824,-1.5232532,432446.6,276114.4,1309790.2
2072,E02001999,52.38086,-1.5486197,430721.28,275931.97,4668013.5
2073,E02002000,52.543907,-2.0797362,394593.1,293973.44,2337451.8
2074,E02002001,52.545437,-2.1167893,392080.8,294147.1,1996748.9
2075,E02002002,52.54108,-2.1281245,391311.34,293664.06,2401424.5
2076,E02002003,52.53788,-2.093157,393682.16,293304.28,2173580.8
2077,E02002004,52.531948,-2.1077566,392691.06,292646.06,1686042.9
2078,E02002005,52.52115,-2.082924,394374.03,291442.7,3060323.5
2079,E02002006,52.523624,-2.1191146,391919.12,291721.2,1369440.2
2080,E02002007,52.52123,-2.1352398,390824.66,291456.88,2841934
2081,E02002008,52.515797,-2.111133,392459.25,290849.84,2175620
2082,E02002009,52.509132,-2.0671804,395440.9,290104.84,1225328.8
2083,E02002010,52.507893,-2.0951076,393545.5,289969.2,2091932
2084,E02002011,52.506897,-2.1577978,389290.75,289865.78,3213811
2085,E02002012,52.503826,-2.1150603,392190.66,289518.97,2444687.8
2086,E02002013,52.50279,-2.1768138,387999.06,289412.16,1907990.9
2087,E02002014,52.502285,-2.0764842,394808.72,289343.97,2074772
2088,E02002015,52.5011,-2.1438906,390233.3,289219,2257146.2
2089,E02002016,52.4941,-2.1224425,391687.78,288437.78,2536788.5
2090,E02002017,52.492363,-2.080284,394549.56,288240.56,2434032.8
2091,E02002018,52.49066,-2.164835,388809.03,288061.34,2171652.2
2092,E02002019,52.485302,-2.0908792,393829.28,287456.06,2598428.2
2093,E02002020,52.48372,-2.1552224,389459.97,287287.44,2460355.2
2094,E02002021,52.482994,-2.1179023,391994,287202.2,2913632.8
2095,E02002022,52.476288,-2.1417723,390371.7,286459.4,2052509.1
2096,E02002023,52.47514,-2.1643486,388838.12,286334.75,911988.3
2097,E02002024,52.472824,-2.0996833,393229.56,286069.25,2199295
2098,E02002025,52.469273,-2.0323343,397803.7,285669.8,2208723
2099,E02002026,52.46922,-2.1199512,391852.3,285670.5,1567852.6
2100,E02002027,52.46783,-2.1336205,390923.53,285517.5,1196440.8
2101,E02002028,52.46485,-2.164109,388851.8,285190.28,1251441.8
2102,E02002029,52.463947,-2.0224981,398471.62,285077.5,1901973.1
2103,E02002030,52.461952,-2.140888,390428.62,284864.56,1720865.6
2104,E02002031,52.461105,-2.0996265,393231.62,284765.88,1802610.1
2105,E02002032,52.45716,-2.0849795,394226.2,284325.62,2598567.5
2106,E02002033,52.457397,-2.0545552,396293.34,284350.1,2888616.2
2107,E02002034,52.456142,-2.1491582,389865.44,284219.6,1792299.8
2108,E02002035,52.44507,-2.0263093,398211.97,282977.75,5135735.5
2109,E02002036,52.451984,-2.1106505,392481.12,283752.62,2290308.8
2110,E02002037,52.451294,-2.1650007,388787.78,283682.62,1521659.4
2111,E02002038,52.447514,-2.0524106,396438.25,283250.88,2025696.1
2112,E02002039,52.44673,-2.1322775,391010.47,283170.75,1675456.4
2113,E02002040,52.439007,-2.1525548,389630.62,282314.34,4171531.8
2114,E02002041,52.438896,-2.1253333,391480.9,282298.25,2857148
2115,E02002042,52.441307,-2.074539,394933.75,282561.72,3813624.8
2116,E02002043,52.56213,-2.0131822,399106.5,295997.38,2071340.4
2117,E02002044,52.556553,-1.9629259,402513.28,295377.78,1719355.4
2118,E02002045,52.557045,-1.9950161,400337.88,295431.72,2078183.5
2119,E02002046,52.552242,-1.9896936,400698.75,294897.7,1009264
2120,E02002047,52.55136,-2.0266738,398191.56,294799.97,2533424.5
2121,E02002048,52.551826,-1.9382216,404188.44,294853.16,2856008.2
2122,E02002049,52.54712,-2.0559726,396204.78,294329.16,1559846.2
2123,E02002051,52.5398,-2.0445604,396978.06,293514.56,1069747.8
2124,E02002052,52.540085,-1.9942273,400391.47,293545.62,2482360.5
2125,E02002053,52.540184,-1.9344245,404447.06,293558.6,1034359
2126,E02002054,52.537495,-1.9489192,403464.28,293258.47,1728516.2
2127,E02002055,52.54013,-2.0176,398806.44,293550.75,3544144.8
2128,E02002056,52.53758,-2.061445,395832.8,293268.72,2052368.1
2129,E02002057,52.52675,-2.0625122,395759.4,292063.9,2044112.6
2130,E02002058,52.52543,-2.0409997,397218.66,291916.1,3443203.5
2131,E02002059,52.526165,-1.9828548,401163.1,291997.47,4027237.2
2132,E02002060,52.522907,-2.0180523,398775.28,291635.16,2587891.2
2133,E02002061,52.515522,-2.0020645,399859.9,290813.34,1841483.6
2134,E02002062,52.515,-1.9778986,401499.7,290755.62,3202784.2
2135,E02002063,52.509575,-2.0328455,397771,290152.7,3698088.8
2136,E02002064,52.50355,-2.042763,397097.6,289482.97,2341904
2137,E02002065,52.50237,-1.9772282,401545.62,289350.7,3504171
2138,E02002066,52.49905,-2.004465,399696.9,288981.47,2822286.2
2139,E02002067,52.49396,-2.0577242,396081.28,288416.97,2423401.2
2140,E02002068,52.493122,-1.9545571,403085.03,288323.25,2899040.8
2141,E02002069,52.49015,-2.0278125,398111.72,287992.1,1503456.1
2142,E02002070,52.489563,-1.9709916,401969.5,287926.56,1054364.6
2143,E02002071,52.48828,-2.0446908,396965.7,287784.75,1792210.2
2144,E02002072,52.486164,-2.011056,399249.3,287548.25,1974744.1
